Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
125954,2020-08-04 01:35:45,4783226709001,"fraud_Huel, Hammes and Witting",grocery_pos,180.28,Jessica,Garcia,F,13108 Jennifer Passage,Mc Cracken,KS,67556,38.5957,-99.554,320,Film/video editor,1961-04-22,77e6a2ebd4de9683c85c881a1ce66718,1375580145,38.192694,-99.216695,0
119425,2020-08-02 10:44:09,3551217896304745,fraud_Cummings Group,grocery_net,65.82,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,9313e43243d2dcd1b86c83d50f5e4d60,1375440249,43.300828,-73.998664,0
265937,2020-09-27 20:27:15,180065479077096,fraud_Homenick LLC,personal_care,109.15,Krystal,Gamble,F,47152 Clayton Burg,Manchester,MD,21102,39.6747,-76.8941,11751,Clinical research associate,1964-02-15,a3870f81183717df2f89b276c09301a2,1380313635,40.306539,-76.577833,0
368333,2020-11-10 21:52:49,213178765398315,fraud_Fadel Inc,health_fitness,126.75,Alan,Colon,M,748 Bryan Fields Suite 935,Riverton,WY,82501,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11,25ff23e60730ded22255f724c5e4e61a,1384120369,43.510256,-108.888778,0
272963,2020-09-30 05:21:54,3595111028444131,fraud_Bernhard Inc,gas_transport,35.25,Jeffery,Sanders,M,5278 Sarah Station Apt. 009,Cardwell,MO,63829,36.0434,-90.2907,1120,Television floor manager,1957-04-17,a2a142ead1a31f8d84bad52d68886982,1380518514,36.057095,-90.72155,0
21438,2020-06-28 20:35:50,349612764943496,"fraud_Kihn, Brakus and Goyette",personal_care,84.46,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",1984-06-04,75663e6fc3be290e4dbb2f2942e12802,1372451750,37.730274,-82.793056,0
385438,2020-11-18 16:46:12,4658117080136,fraud_Schoen-Quigley,kids_pets,313.11,Dwayne,Martinez,M,490 Baldwin Alley Apt. 468,Crownpoint,NM,87313,35.7206,-108.0271,5662,IT consultant,1989-04-08,92983181c8e9c88aa55371b6e33e901a,1384793172,35.13845,-107.546674,0
142575,2020-08-10 07:07:22,374930071163758,fraud_Wolf Inc,grocery_pos,34.88,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,1971-11-05,f16e1b65953db25630a8b20941eb759b,1376118442,41.736525,-83.95642600000001,0
12664,2020-06-25 11:18:26,3554818239968984,"fraud_Yost, Block and Koepp",misc_pos,34.2,Cory,Thomas,M,6458 Roberson Alley,Williamsburg,MO,63388,38.8874,-91.7689,710,Glass blower/designer,1970-09-27,91201d5bd97854536fadf3f94240b242,1372159106,39.88047,-90.845053,0
517996,2020-12-23 01:47:43,6011109736646996,fraud_Spinka Inc,grocery_net,43.95,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,28284f5f1d8ea708d9e97f3f115462bf,1387763263,34.26177,-78.495575,0
54659,2020-07-10 07:43:34,377550167323848,fraud_Ledner-Pfannerstill,gas_transport,67.82,Kevin,Walters,M,87227 Tapia Burgs,Auburn,ME,4210,44.0948,-70.23899999999999,23045,Tourist information centre manager,1958-09-02,cb531825c5c15cbd4068eecc3476750a,1373442214,43.301104,-71.040465,0
427052,2020-12-03 14:29:36,4311368326621416041,"fraud_Becker, Harris and Harvey",personal_care,75.11,Phillip,Delacruz,M,26678 Lisa Locks Apt. 904,Iliff,CO,80736,40.7692,-103.0968,648,Community arts worker,1969-09-21,93488b829f9e07c5cc759aae3ad5b2df,1386080976,41.550277,-102.621269,0
30677,2020-07-01 10:20:09,371226440126102,"fraud_Christiansen, Goyette and Schamberger",gas_transport,56.43,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,1974-12-24,45fd711a7700865af07bb0ec8544e327,1372674009,38.789282,-88.834092,0
320170,2020-10-20 21:02:47,4457732997086323466,fraud_Nolan-Williamson,kids_pets,50.24,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,1987-05-19,b276a4e9c9bb160786d2271aecc0e5cc,1382302967,37.882222,-120.514132,0
212267,2020-09-04 08:12:32,4497451418073897078,fraud_Kutch-Hegmann,grocery_net,38.29,Elizabeth,Glover,F,246 Stewart Green Suite 149,West Monroe,LA,71291,32.5317,-92.176,54185,"Radiographer, diagnostic",1992-11-20,d8effcf1bad60ca5d055dc73121c28b8,1378282352,33.045683000000004,-92.356345,0
331335,2020-10-26 10:16:12,180067784565096,fraud_Torp-Labadie,gas_transport,66.81,Mary,Juarez,F,35440 Ryan Islands,North Prairie,WI,53153,42.9385,-88.395,2328,Applications developer,1942-01-06,3d182a0a8655d1465e20c0fadf36cbf0,1382782572,42.278356,-87.611197,0
410884,2020-11-30 06:07:05,4713464490314802,fraud_Kilback LLC,grocery_pos,98.88,Wesley,Parker,M,7452 Browning Port,Mc Intosh,SD,57641,45.7084,-101.1546,295,"Designer, industrial/product",1981-01-26,d5d9cd92a3f4301c993b0ce37b727c55,1385791625,45.856988,-101.607595,0
545291,2020-12-29 10:39:17,213193596103206,"fraud_Goldner, Kovacek and Abbott",grocery_pos,83.15,James,Hunt,M,7369 Gabriel Tunnel,Pointe Aux Pins,MI,49775,45.7549,-84.447,95,Electrical engineer,1994-02-09,5e65f533fb25607fc901db826d21470b,1388313557,45.260169,-85.417527,0
472767,2020-12-13 21:34:33,4990494243023,fraud_Kirlin and Sons,personal_care,64.28,Martin,Ford,M,56812 Francis Courts,Corriganville,MD,21524,39.6967,-78.8031,626,Energy engineer,1960-12-13,6558445f86b23d6c0221e2ebdb4c4f0e,1386970473,39.777815,-79.80283,0
90388,2020-07-22 07:03:44,4874006077381178,fraud_Bartoletti-Wunsch,gas_transport,57.1,Patricia,Russell,F,89297 Wilson Green Suite 601,Moscow,IA,52760,41.5646,-91.0859,533,Chief Technology Officer,1990-01-13,cfb7846135bd8d54b61588511cba5473,1374476624,41.13921,-91.818653,0
68456,2020-07-14 16:07:35,4040099974063068803,fraud_Cruickshank-Mills,entertainment,83.53,Jeffrey,Lewis,M,24255 Bryan Square,Palermo,ND,58769,48.3396,-102.24,229,Administrator,1983-03-20,6ee47ca677cba8aad34b7932e73e0766,1373818055,47.7686,-101.934373,0
124519,2020-08-03 18:13:13,4301028321766222513,"fraud_Schaefer, Fay and Hilll",entertainment,79.21,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,e6477fd7e79f7ad12596e0ff7c854574,1375553593,40.796337,-79.678004,0
299364,2020-10-12 09:06:07,4958589671582726883,fraud_Pagac LLC,shopping_pos,3.57,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,38.7894,-77.2818,43102,Health visitor,1950-11-27,1635682c2a110d301ad47f07d1201d10,1381568767,39.580348,-76.396153,0
478712,2020-12-14 20:26:15,30199621383748,fraud_Thompson-Gleason,health_fitness,39.6,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,1977-03-23,c7d71c265e825b68153322edc354d523,1387052775,32.831361,-96.456397,0
534230,2020-12-27 14:19:17,377234009633447,fraud_Bartoletti and Sons,personal_care,2.08,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,1966-02-14,1be20a145c8b578121a1e99706f54047,1388153957,40.133476,-78.101201,0
307670,2020-10-15 21:40:25,4561546772499,fraud_Hermann and Sons,shopping_pos,9.75,Daniel,Briggs,M,7118 Jessica Unions Apt. 789,Moriarty,NM,87035,34.9889,-106.0609,7268,"Therapist, art",1988-08-04,02c15cf75c1b18afd7c0cfb15a3e61df,1381873225,35.932745000000004,-105.142759,0
16479,2020-06-27 02:42:39,6538891242532018,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,56.51,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1977-03-23,19b8c508e99001966b3b1722c8a96104,1372300959,35.832034,-91.671739,0
489956,2020-12-17 09:16:31,3596357274378601,fraud_Kerluke PLC,misc_net,1.41,David,Everett,M,4138 David Fall,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,1973-05-27,6d3e3ae5ed562c793c344b610fffabc1,1387271791,40.215047,-78.62678299999999,0
110795,2020-07-29 15:11:44,3506040590383211,fraud_Rippin-VonRueden,health_fitness,77.37,Michael,Orozco,M,13956 Hughes Causeway Suite 124,Alder,MT,59710,45.1939,-112.0568,286,Chief of Staff,1989-03-09,467267cfa37069d4cdb5f98277436614,1375110704,46.076231,-112.870785,0
209937,2020-09-02 23:04:39,36913587729122,"fraud_Mosciski, Ziemann and Farrell",shopping_net,1.29,Ana,Mccormick,F,4503 Patricia Route,Meridian,ID,83646,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11,5e11d04d8cae5b841e71fb6f64f33bae,1378163079,44.210333,-116.351793,0
108557,2020-07-28 17:46:45,4797297220948468262,"fraud_Larkin, Stracke and Greenfelder",entertainment,100.31,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,ea614dedb3295bba740ab416c0c5fd29,1375033605,38.876716,-85.87186700000001,0
322679,2020-10-22 08:54:49,30030380240193,"fraud_Mosciski, Ziemann and Farrell",shopping_net,84.49,William,Jenkins,M,50614 Kevin Point,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,f0906de4c3d9da6b0a77eea1caf23b72,1382432089,30.046278000000004,-99.458813,0
424642,2020-12-02 19:13:59,4010002218955876,"fraud_Gutmann, McLaughlin and Wiza",home,45.4,Jennifer,Bishop,F,589 Matthew Brooks,Houston,TX,77026,29.7972,-95.3288,2906700,Animator,1983-08-24,4f0f821ea2c7ffc141eb2b2f5ffe7c85,1386011639,30.502565,-94.943367,0
258178,2020-09-23 23:11:29,586100864972,fraud_Kuhic LLC,shopping_net,966.79,Patrick,Bates,M,4481 Maldonado Hollow,Kirkwood,NY,13795,42.0695,-75.7967,3800,Advertising account executive,1968-07-06,953042aeb138dedda55fc5fc3767bd1c,1379977889,41.946847,-74.95278,1
407830,2020-11-29 09:59:18,180064817343047,fraud_Harber Inc,gas_transport,79.92,Patricia,Gonzalez,F,8973 Mark Drive,Stephensport,KY,40170,37.9048,-86.524,344,Chartered public finance accountant,1967-03-30,00c1d9ef39fd63f74f5a3651b320ff15,1385719158,37.74599,-86.353394,0
523476,2020-12-24 20:43:50,4155021259183870,fraud_Gleason and Sons,kids_pets,52.13,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),1983-10-12,cb9df1dc32d1aea6013ee45136002fe6,1387917830,35.631958000000004,-99.045413,0
294992,2020-10-10 16:58:08,4561546772499,fraud_Barrows PLC,shopping_pos,2.3,Daniel,Briggs,M,7118 Jessica Unions Apt. 789,Moriarty,NM,87035,34.9889,-106.0609,7268,"Therapist, art",1988-08-04,8be697d0f3a6af2b5b4ea81330feda7f,1381424288,35.339618,-105.161767,0
374130,2020-11-14 06:46:49,30596478689301,fraud_Harris Inc,gas_transport,65.91,Daniel,Graham,M,28223 Ward Summit Apt. 664,Arvada,CO,80005,39.8422,-105.1097,122111,Hotel manager,1987-05-23,07c0c81dd1e29ad0754697be3581adc1,1384411609,39.363131,-105.610822,0
504923,2020-12-20 22:40:23,4469777115158234880,fraud_Fahey Inc,kids_pets,21.66,Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844,42.728,-71.181,47249,Market researcher,1980-11-22,6b2f81b038166299446638f3cd76dc2a,1387579223,41.813564,-71.498566,0
61774,2020-07-12 21:34:40,3560797065840735,fraud_Zboncak Ltd,food_dining,94.66,Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569,46.1838,-101.2589,77,Film/video editor,1989-12-17,fb3e97bc4733e8e4325d7bed465be96a,1373664880,46.500252,-101.565138,0
496208,2020-12-19 00:19:38,30344654314976,fraud_Murray-Smitham,grocery_pos,129.9,Christine,Johnson,F,8011 Chapman Tunnel Apt. 568,Blairsden-Graeagle,CA,96103,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),1967-05-27,af0ae791b277a06d8b452c6c4f85c688,1387412378,38.976133,-120.023927,0
463033,2020-12-11 16:56:03,6544734391390261,fraud_Breitenberg-Hermiston,kids_pets,8.03,John,Myers,M,701 Wilson Divide,Highland,IN,46322,41.55,-87.4569,23727,Community arts worker,1982-02-08,2f509cbdd843f2857e2c9f1cf36c02b4,1386780963,42.172739,-87.098949,0
200023,2020-08-30 20:52:22,4961003488432306,fraud_Reilly and Sons,health_fitness,43.63,Stacy,Walsh,F,324 Donna Ridge Suite 651,Cressona,PA,17929,40.6284,-76.195,1606,Ecologist,1966-05-10,89a5213356e3bbe70bc99ecda39665ca,1377895942,40.614099,-76.62347700000001,0
528793,2020-12-26 08:46:13,6592861994408652,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,100.95,Ashley,Whitehead,F,58188 Madison Meadow Apt. 949,Cowlesville,NY,14037,42.8112,-78.4481,1166,Colour technologist,1983-06-12,9daed8f76d6d4931f4c104b2f4cc0212,1388047573,43.576266,-77.74871800000001,0
364898,2020-11-09 20:38:00,6534628260579800,fraud_Hills-Witting,shopping_net,6.1,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,1998-03-19,e2a7b56363a02678d90cc4f388a19d17,1384029480,44.411262,-73.08359300000001,0
129100,2020-08-04 21:36:09,346273234529002,"fraud_O'Reilly, Mohr and Purdy",home,56.24,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,3ff44a1b183a355924c243e06698efce,1375652169,38.069112,-80.959781,0
186249,2020-08-25 10:16:14,3551512895305309,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,1.32,Erika,Anderson,F,3786 Hale Corners,Rochester,KY,42273,37.2048,-86.8592,443,"Development worker, international aid",1947-07-15,738aa706b1d8be23fa6b5cd571e7b8e3,1377425774,37.484076,-87.692233,0
332548,2020-10-26 18:05:57,4657269323674365,"fraud_Gutmann, McLaughlin and Wiza",home,151.84,Alicia,Mitchell,F,125 Kristen Dale,Grand Ridge,FL,32442,30.7148,-85.021,3699,Art gallery manager,1948-09-07,30649e1815752d1f7b8fbbba2a3e0a95,1382810757,31.531867,-85.023251,0
478112,2020-12-14 18:32:09,502012776709,fraud_Reichel Inc,entertainment,76.99,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945-09-20,6a42820de82b4e8f8cc56bb42d9b8f25,1387045929,42.018706,-75.77423399999999,0
385073,2020-11-18 12:03:49,375904527651269,fraud_Lynch-Wisozk,home,4.83,Ryan,Cook,M,75952 Wilson Course,Roseland,NE,68973,40.4591,-98.5551,463,"Nurse, mental health",1948-05-31,52bf88480071b0e422924bf8d8eb2e88,1384776229,39.864372,-98.81819,0
235199,2020-09-14 06:33:01,375904527651269,"fraud_Reichert, Rowe and Mraz",shopping_net,3.74,Ryan,Cook,M,75952 Wilson Course,Roseland,NE,68973,40.4591,-98.5551,463,"Nurse, mental health",1948-05-31,d6973336ab862ab2f2db5b6433f46e47,1379140381,40.858422,-99.207588,0
3800,2020-06-22 13:00:43,3597337756918966,fraud_Osinski Inc,personal_care,2.04,Linda,Gonzalez,F,17667 Price Spur Apt. 366,Glen Rock,PA,17327,39.7813,-76.7477,7565,Insurance claims handler,1952-03-08,748083e6e82f42c8ad9d751f93e08613,1371906043,40.134779,-76.988518,0
79788,2020-07-19 10:46:48,4767265376804500,"fraud_Schaefer, McGlynn and Bosco",gas_transport,86.84,Jennifer,Conner,F,4655 David Island,Dublin,PA,18917,40.375,-75.2045,2158,Transport planner,1961-06-19,f157afcf5e4c1746c7f5a9f1d68628f6,1374230808,39.889528000000006,-75.06056099999999,0
20101,2020-06-28 12:57:57,3513506355699497,"fraud_Hills, Hegmann and Schaefer",health_fitness,6.57,Sarah,Adams,F,5654 Peterson Land,Ridgeland,MS,39157,32.4122,-90.1207,24645,"Scientist, clinical (histocompatibility and immunogenetics)",1966-05-29,6f24bfd1d181d7385c0c75114af01b0d,1372424277,32.299212,-90.266913,0
515407,2020-12-22 16:08:15,2296006538441789,fraud_Corwin-Gorczany,misc_net,7.57,Judy,Hogan,F,4970 Michelle Burgs,Brooklyn,NY,11217,40.6816,-73.9798,2504700,Medical sales representative,1999-09-01,a2e4d85ba08833e89ce8cb2446baae8d,1387728495,41.237789,-73.76051600000001,0
18146,2020-06-27 19:49:24,4601636330889,fraud_Dickinson Ltd,personal_care,11.6,Mark,Rivera,M,383 Contreras Hills Suite 658,Humble,TX,77338,30.0041,-95.2825,194500,Tax adviser,1990-12-18,3de847b1d91de157d7f027e85309bc99,1372362564,30.460026,-95.804432,0
48116,2020-07-07 14:05:41,3531129874770000,fraud_Satterfield-Lowe,travel,8.5,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,bb1b12e5060bd56bfb660a14053d932c,1373205941,42.971184,-73.54508299999999,0
142767,2020-08-10 08:30:04,213178850083780,fraud_Fisher Inc,shopping_net,113.4,Shawn,King,M,31493 Garcia Summit,Athena,OR,97813,45.8289,-118.4971,1302,Dealer,1976-10-18,56c76715f5bc3f9ade3afa70db404392,1376123404,46.520349,-118.473094,0
489398,2020-12-17 04:31:45,38199021865320,fraud_Murray-Smitham,grocery_pos,102.68,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196000000000005,-72.3001,477,Naval architect,1988-04-15,f10cc100580044c1d393276f53a18750,1387254705,43.018084,-71.651563,0
308957,2020-10-16 15:19:48,376028110684021,fraud_Champlin-Casper,home,77.03,Aaron,Murray,M,624 Hale Springs Apt. 572,Meadville,MO,64659,39.7795,-93.3014,964,Tourist information centre manager,1974-12-23,94b9fa04b1732468eec2c0133e8dc2f3,1381936788,39.377579,-93.805058,0
411445,2020-11-30 08:35:16,3541687240161491,fraud_Klocko LLC,misc_net,21.33,Mark,Nguyen,M,62631 Ashley Ramp Apt. 965,Sea Island,GA,31561,31.1989,-81.3322,298,"Engineer, structural",1963-04-22,09be6082ff6098a976918752b25798d1,1385800516,31.716828000000003,-80.92120899999999,0
360948,2020-11-08 15:48:22,4069975342931683,fraud_Graham and Sons,health_fitness,45.14,Kimberly,Martin,F,1943 Dennis Inlet Suite 145,Hurricane,WV,25526,38.4257,-81.9943,21902,Sub,1980-09-18,c6cf97d64b20e291f6af09ffd94ec5da,1383925702,38.526318,-82.654133,0
244738,2020-09-18 11:37:21,30029052116970,fraud_Doyle Ltd,grocery_pos,296.0,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,1970-10-09,1a7128301951b8de54660a268ec9d708,1379504241,42.667923,-80.080061,1
491531,2020-12-17 19:40:19,3583793405872580,fraud_Will Ltd,food_dining,288.66,Beth,Lambert,F,6447 Johnson Estates Apt. 986,Roosevelt,OK,73564,34.847,-98.9836,551,Amenity horticulturist,1970-09-27,9c30e0bb1971088a1a447697e33c7384,1387309219,33.989331,-99.272744,0
362757,2020-11-09 05:54:09,345832460465610,"fraud_Koss, McLaughlin and Mayer",food_dining,31.23,Jason,Mcmahon,M,6385 Donald Square Suite 429,Springfield,VA,22151,38.8029,-77.2116,104396,Production engineer,1950-11-20,2d63a89a482e91e8d8fdb892f4b2a470,1383976449,39.155669,-77.873325,0
409576,2020-11-29 23:27:21,4500002361389,fraud_Schoen Ltd,kids_pets,10.01,Joseph,Nixon,M,86882 Desiree Camp Suite 047,Tyaskin,MD,21865,38.2833,-75.8465,470,Music tutor,1965-04-07,609ad09c6d8d53d212f03555bcbcbd1c,1385767641,37.763417,-76.827701,0
388917,2020-11-20 17:37:45,38052002992326,fraud_Bogisich Inc,grocery_pos,67.9,Anna,Logan,F,3522 Park Wells Suite 528,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,1995-09-11,4ba507a30f157868a8157fc7b5c61db0,1384969065,29.752453000000003,-94.036684,0
331492,2020-10-26 11:35:03,4707867759656333,"fraud_Streich, Dietrich and Barton",shopping_net,2.02,Susan,Shah,F,9016 Jordan Bypass Apt. 516,Cranks,KY,40820,36.7558,-83.1838,581,"Psychologist, counselling",1967-02-04,b4229ecca2e16e312199c0e8a9d8b758,1382787303,37.576052,-83.522808,0
410567,2020-11-30 04:33:43,30270432095985,fraud_Schmitt Inc,gas_transport,52.9,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972-11-28,2ea9fd6025bce910eb5d0d6aee2e6411,1385786023,40.468023,-90.538295,0
235442,2020-09-14 09:03:11,30199621383748,fraud_Eichmann-Russel,misc_pos,3.34,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,1977-03-23,555a3320bdb002505c88b242cfd6e4c0,1379149391,32.415987,-96.342492,0
210489,2020-09-03 08:55:42,4169759661243568,fraud_Kuphal-Bartoletti,misc_net,61.46,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,1972-02-15,38ec2779b4070d8b5e3e7ce2677189e8,1378198542,41.021701,-77.433776,0
52082,2020-07-09 02:37:11,213156747557083,fraud_Hackett-Lueilwitz,grocery_pos,96.62,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,90db8e54a70a6e396c70fd0715f797b8,1373337431,34.567982,-117.60203,0
8027,2020-06-23 14:14:49,346273234529002,"fraud_Hauck, Dietrich and Funk",kids_pets,53.67,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,cb9625b9427b51a8c9571d3b573bd85a,1371996889,38.177828000000005,-81.284366,0
475686,2020-12-14 10:34:03,4586260469584,fraud_Price Inc,shopping_net,72.99,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,e7dc8196177c6ef72d359ddc5f73400a,1387017243,40.342265000000005,-95.043126,0
333110,2020-10-26 21:41:48,4128730454058057622,"fraud_Graham, Hegmann and Hammes",food_dining,51.9,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",1949-10-04,b9ef965faa462d3cc93604acd3e08f7e,1382823708,30.568696000000003,-94.86002,0
218603,2020-09-07 03:27:17,3518234918950662,"fraud_Wiza, Schaden and Stark",misc_pos,50.78,Barbara,Lowe,F,67210 Lori Creek,Sherman,TX,75092,33.6372,-96.6184,46563,Systems developer,1970-09-11,9d5d82b6989d5a58ce6cdc8ff57ddd0b,1378524437,33.24155,-97.556326,0
74221,2020-07-17 04:14:35,30501624614310,"fraud_Olson, Becker and Koch",gas_transport,46.02,Amanda,Smith,F,180 Graves Shore,Scotia,SC,29939,32.6786,-81.2455,302,Magazine features editor,1973-05-04,7e1c742465202b98cac77978ca7cc4e8,1374034475,33.363435,-82.218324,0
88356,2020-07-21 15:51:07,213199865312311,fraud_Beer-Jast,kids_pets,34.87,Christopher,Miller,M,493 Fitzgerald Fields Suite 454,Varnell,GA,30756,34.9298,-84.9885,74,Pensions consultant,1944-05-14,c1e5ab4de89c8c8ed1f4a3a837de3cd6,1374421867,35.275639,-85.005127,0
90230,2020-07-22 04:32:16,4761403817546679245,fraud_Huels-Nolan,gas_transport,62.47,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,0d293d8a8636525bfefac63c17ae6855,1374467536,36.575573,-91.806983,0
10380,2020-06-24 06:08:33,3519607465576254,fraud_Flatley Group,misc_pos,5.03,Audrey,Gonzalez,F,34180 Lopez Plaza,Fields Landing,CA,95537,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06,5270daf887320c97033627a28bfa2430,1372054113,41.703559000000006,-124.065842,0
484244,2020-12-15 18:47:38,5559857416065248,"fraud_O'Connell, Botsford and Hand",home,59.6,Jack,Hill,M,5916 Susan Bridge Apt. 939,Grenada,CA,96038,41.6125,-122.5258,589,Systems analyst,1945-12-21,0c522dcdf0ebb6708bdc853edccc712a,1387133258,41.871431,-121.937823,0
468183,2020-12-13 00:57:41,5596347693144598,"fraud_Nienow, Ankunding and Collier",misc_pos,29.68,Joseph,Moody,M,5901 Foster Pine,Kenner,LA,70062,29.9912,-90.2479,68211,"Engineer, petroleum",1941-04-23,254ff946eb578a94ef3adb7031d14d04,1386896261,29.720969,-90.621759,0
517324,2020-12-22 22:27:44,3595192916105588,fraud_Sawayn PLC,shopping_pos,8.3,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,e43b8a45821277ba0a7b611e997e8610,1387751264,35.211208,-78.50108399999999,0
199319,2020-08-30 16:32:01,2720433095629877,"fraud_Schroeder, Wolff and Hermiston",travel,2.41,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,b84cd01430c2a916e69255c6d1590a92,1377880321,43.840875,-70.63459499999999,0
176095,2020-08-22 09:28:09,4377338765909719,fraud_Kiehn-Emmerich,grocery_pos,91.65,Nicholas,Mcmahon,M,2123 Jonathan Falls Suite 753,Heiskell,TN,37754,36.115,-84.0438,4729,"Geologist, wellsite",1982-04-19,748bd682fa30bfdc3e909c8b27897c54,1377163689,35.405753000000004,-84.509934,0
156639,2020-08-15 12:47:25,213148039875802,fraud_O'Keefe-Wisoky,food_dining,35.12,Jill,Jacobs,F,034 Kimberly Mountains,Brandon,FL,33510,27.9551,-82.2966,79613,Environmental consultant,1978-11-30,a8c00ac4c2f5991027a3ea63e75baf3d,1376570845,27.076698,-82.431864,0
110053,2020-07-29 05:01:40,6547670341037171,"fraud_Connelly, Reichert and Fritsch",gas_transport,56.63,Bryce,Joseph,M,148 Baker Field,Chester Heights,PA,19017,39.8839,-75.4669,348,Management consultant,1945-05-05,72b0db4a7ce4f8d4afde39406904d16c,1375074100,40.302366,-74.839713,0
432748,2020-12-05 03:25:36,6011438889172900,fraud_Zemlak Group,misc_net,49.74,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,d5f77f3baa139af0dc1d1cb3f87dc712,1386213936,34.395563,-90.43198,0
263042,2020-09-26 17:08:11,375974680629816,fraud_Auer-West,shopping_net,1.7,Roberta,Mccarthy,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,1973-04-06,fcf9d56bcb1b97517c13607f8b766666,1380215291,41.392344,-72.130125,0
